order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD202,Vidya,03-08-2015,2015,August,8,3,Bakery,Cakes,1936.8,0.25,484.2,2421,25,West,Salem
OD203,Jackson,03-08-2015,2015,August,8,3,Food Grains,Organic Staples,1840.9,0.24,404.1,2245,21.95121951,West,Ramanadhapuram
OD204,Akash,17-12-2018,2018,December,12,17,Oil & Masala,Masalas,600.32,0.12,295.68,896,49.25373134,Central,Vellore
OD205,Ram,03-06-2018,2018,June,6,3,Oil & Masala,Spices,847.06,0.3,185.94,1033,21.95121951,South,Virudhunagar
OD206,Vinne,09-12-2018,2018,December,12,9,"Eggs, Meat & Fish",Mutton,1858.14,0.29,139.86,1998,7.52688172,West,Madurai
OD207,Verma,01-12-2018,2018,December,12,1,"Eggs, Meat & Fish",Chicken,822.64,0.15,646.36,1469,78.57142857,Central,Perambalur
OD208,Haseena,01-12-2018,2018,December,12,1,"Eggs, Meat & Fish",Eggs,1538.19,0.25,360.81,1899,23.45679012,Central,Ramanadhapuram
OD209,Esther,01-12-2018,2018,December,12,1,"Eggs, Meat & Fish",Mutton,2040.42,0.2,153.58,2194,7.52688172,Central,Pudukottai
OD210,Amrish,01-12-2018,2018,December,12,1,Beverages,Soft Drinks,1437.08,0.29,504.92,1942,35.13513514,Central,Vellore
OD211,Hafiz,01-12-2018,2018,December,12,1,Fruits & Veggies,Organic Vegetables,401.94,0.3,207.06,609,51.51515152,Central,Kanyakumari
OD212,Verma,09-02-2016,2016,February,2,9,"Eggs, Meat & Fish",Chicken,1929.46,0.26,423.54,2353,21.95121951,Central,Trichy
OD213,Peer,02-01-2016,2016,January,1,2,Beverages,Soft Drinks,1320.53,0.15,270.47,1591,20.48192771,East,Salem
OD214,Arutra,02-01-2016,2016,January,1,2,Food Grains,Rice,825.33,0.11,527.67,1353,63.93442623,East,Krishnagiri
OD215,Jonas,02-01-2016,2016,January,1,2,Beverages,Health Drinks,938.4,0.21,81.6,1020,8.695652174,East,Namakkal
OD216,Harish,02-01-2016,2016,January,1,2,Snacks,Noodles,1184.94,0.31,177.06,1362,14.94252874,East,Ramanadhapuram
OD217,Sundar,02-01-2016,2016,January,1,2,Food Grains,Rice,1299.75,0.31,433.25,1733,33.33333333,East,Krishnagiri
OD218,Suresh,28-10-2017,2017,October,10,28,Oil & Masala,Masalas,1851.55,0.17,97.45,1949,5.263157895,West,Tirunelveli
OD219,Sabeela,28-10-2017,2017,October,10,28,Fruits & Veggies,Organic Fruits,1491.84,0.34,876.16,2368,58.73015873,West,Virudhunagar
OD220,Arvind,24-12-2016,2016,December,12,24,Fruits & Veggies,Fresh Vegetables,1624.7,0.25,485.3,2110,29.87012987,East,Pudukottai
OD221,Ramesh,24-12-2016,2016,December,12,24,Food Grains,Dals & Pulses,1144.6,0.2,795.4,1940,69.49152542,East,Madurai
OD222,Willams,24-12-2016,2016,December,12,24,"Eggs, Meat & Fish",Fish,918.63,0.2,638.37,1557,69.49152542,East,Vellore
OD223,Ramesh,24-12-2016,2016,December,12,24,"Eggs, Meat & Fish",Fish,1168.83,0.19,274.17,1443,23.45679012,East,Madurai
OD224,Yadav,24-12-2016,2016,December,12,24,Beverages,Soft Drinks,1113.2,0.11,910.8,2024,81.81818182,East,Perambalur
OD225,Krithika,24-12-2016,2016,December,12,24,"Eggs, Meat & Fish",Chicken,1604.32,0.16,563.68,2168,35.13513514,East,Viluppuram
OD226,Verma,09-08-2016,2016,August,8,9,"Eggs, Meat & Fish",Chicken,447.12,0.24,173.88,621,38.88888889,Central,Tirunelveli
OD227,Komal,09-08-2016,2016,August,8,9,Food Grains,Organic Staples,934.8,0.17,295.2,1230,31.57894737,Central,Madurai
OD228,Harish,09-08-2016,2016,August,8,9,Snacks,Cookies,319.2,0.34,240.8,560,75.43859649,Central,Salem
OD229,Sudha,28-02-2016,2016,February,2,28,Oil & Masala,Edible Oil & Ghee,1003.08,0.22,282.92,1286,28.20512821,South,Tenkasi
OD230,Ramesh,28-02-2016,2016,February,2,28,Beverages,Health Drinks,1092.96,0.34,149.04,1242,13.63636364,South,Tenkasi
OD231,Arvind,13-09-2015,2015,September,9,13,Bakery,Breads & Buns,673.98,0.21,43.02,717,6.382978723,South,Krishnagiri
OD232,Komal,07-04-2018,2018,April,4,7,Beverages,Soft Drinks,1036,0.22,444,1480,42.85714286,South,Namakkal
OD233,Komal,07-04-2018,2018,April,4,7,Food Grains,Dals & Pulses,578.2,0.18,247.8,826,42.85714286,South,Salem
OD234,Ramesh,07-04-2018,2018,April,4,7,Snacks,Cookies,1569.1,0.22,276.9,1846,17.64705882,South,Ooty
OD235,Mathew,07-04-2018,2018,April,4,7,Beverages,Soft Drinks,1492.85,0.12,552.15,2045,36.98630137,South,Viluppuram
OD236,Vince,07-04-2018,2018,April,4,7,Fruits & Veggies,Organic Fruits,1209.63,0.17,773.37,1983,63.93442623,South,Nagercoil
OD237,Shah,12-11-2018,2018,November,11,12,Bakery,Cakes,403,0.16,247,650,61.29032258,West,Bodi
OD238,Ravi,04-06-2017,2017,June,6,4,Bakery,Breads & Buns,1946.7,0.31,216.3,2163,11.11111111,Central,Ramanadhapuram
OD239,Adavan,04-06-2017,2017,June,6,4,Fruits & Veggies,Organic Vegetables,962.65,0.15,518.35,1481,53.84615385,Central,Bodi
OD240,Arvind,04-06-2017,2017,June,6,4,Snacks,Cookies,2367.4,0.14,124.6,2492,5.263157895,Central,Trichy
OD241,Ramesh,04-06-2017,2017,June,6,4,Bakery,Cakes,538.72,0.33,423.28,962,78.57142857,Central,Nagercoil
OD242,Malik,04-06-2017,2017,June,6,4,Beverages,Health Drinks,1217.2,0.3,214.8,1432,17.64705882,Central,Coimbatore
OD243,Muneer,04-06-2017,2017,June,6,4,Oil & Masala,Edible Oil & Ghee,444.55,0.12,78.45,523,17.64705882,Central,Virudhunagar
OD244,Amy,04-06-2017,2017,June,6,4,Oil & Masala,Masalas,893.2,0.11,646.8,1540,72.4137931,Central,Chennai
OD245,Roshan,01-06-2015,2015,June,6,1,Bakery,Biscuits,490.2,0.15,326.8,817,66.66666667,Central,Coimbatore
OD246,Vinne,01-06-2015,2015,June,6,1,"Eggs, Meat & Fish",Fish,2092.7,0.31,369.3,2462,17.64705882,Central,Kanyakumari
OD247,Sudeep,01-06-2015,2015,June,6,1,Fruits & Veggies,Organic Fruits,673.4,0.21,288.6,962,42.85714286,Central,Perambalur
OD248,Ridhesh,01-06-2015,2015,June,6,1,Beverages,Health Drinks,478.82,0.19,59.18,538,12.35955056,Central,Cumbum
OD249,Ravi,01-06-2015,2015,June,6,1,Snacks,Cookies,1073.64,0.17,482.36,1556,44.92753623,Central,Ooty
OD250,James,10-12-2017,2017,December,12,10,Beverages,Health Drinks,1173.15,0.26,959.85,2133,81.81818182,West,Vellore
OD251,Mathew,11-09-2017,2017,September,9,11,Beverages,Health Drinks,1238.16,0.14,235.84,1474,19.04761905,West,Tirunelveli
OD252,Amrish,11-09-2017,2017,September,9,11,Beverages,Health Drinks,403.56,0.14,127.44,531,31.57894737,West,Dindigul
OD253,Ramesh,10-12-2017,2017,December,12,10,Food Grains,Rice,1132.16,0.19,636.84,1769,56.25,East,Pudukottai
OD254,Surya,10-12-2017,2017,December,12,10,Fruits & Veggies,Organic Vegetables,1194.15,0.34,62.85,1257,5.263157895,East,Pudukottai
OD255,Veronica,28-11-2016,2016,November,11,28,Food Grains,Rice,1728.09,0.27,170.91,1899,9.89010989,Central,Ramanadhapuram
OD256,Harish,28-11-2016,2016,November,11,28,Fruits & Veggies,Fresh Fruits,1311.72,0.3,617.28,1929,47.05882353,Central,Tirunelveli
OD257,Ravi,28-11-2016,2016,November,11,28,Beverages,Soft Drinks,1426.03,0.1,990.97,2417,69.49152542,Central,Ooty
OD258,Sundar,28-11-2016,2016,November,11,28,"Eggs, Meat & Fish",Mutton,966.81,0.25,476.19,1443,49.25373134,Central,Chennai
OD259,Esther,01-12-2018,2018,December,12,1,Beverages,Soft Drinks,369.6,0.29,290.4,660,78.57142857,East,Dharmapuri
OD260,Shree,01-12-2018,2018,December,12,1,Bakery,Breads & Buns,1754.62,0.32,359.38,2114,20.48192771,East,Salem
OD261,Sabeela,01-12-2018,2018,December,12,1,Oil & Masala,Masalas,1214.1,0.14,63.9,1278,5.263157895,East,Tenkasi
OD262,Ravi,08-06-2018,2018,June,6,8,Food Grains,Organic Staples,650.25,0.18,216.75,867,33.33333333,Central,Krishnagiri
OD263,Roshan,19-09-2015,2015,September,9,19,Food Grains,Organic Staples,792.12,0.33,150.88,943,19.04761905,Central,Kanyakumari
OD264,Vince,19-09-2015,2015,September,9,19,Beverages,Soft Drinks,1560.6,0.17,275.4,1836,17.64705882,Central,Theni
OD265,Jonas,06-06-2017,2017,June,6,6,"Eggs, Meat & Fish",Fish,780,0.19,420,1200,53.84615385,Central,Cumbum
OD266,Harish,10-11-2016,2016,November,11,10,Fruits & Veggies,Organic Vegetables,910.26,0.18,256.74,1167,28.20512821,West,Tirunelveli
OD267,Shah,16-06-2018,2018,June,6,16,"Eggs, Meat & Fish",Chicken,556.8,0.34,139.2,696,25,South,Perambalur
OD268,Arvind,22-01-2017,2017,January,1,22,Oil & Masala,Masalas,2075,0.33,425,2500,20.48192771,East,Virudhunagar
OD269,Adavan,09-12-2018,2018,December,12,9,Bakery,Cakes,1326.16,0.16,180.84,1507,13.63636364,East,Dharmapuri
OD270,Suresh,09-12-2018,2018,December,12,9,Beverages,Soft Drinks,999.44,0.11,612.56,1612,61.29032258,East,Namakkal
OD271,Esther,28-12-2018,2018,December,12,28,Snacks,Noodles,603.56,0.11,160.44,764,26.58227848,West,Theni
OD272,Krithika,30-07-2016,2016,July,7,30,Snacks,Noodles,601.12,0.31,282.88,884,47.05882353,West,Tenkasi
OD273,Muneer,30-07-2016,2016,July,7,30,Fruits & Veggies,Organic Fruits,1661.24,0.23,781.76,2443,47.05882353,West,Viluppuram
OD274,Hafiz,30-07-2016,2016,July,7,30,Bakery,Cakes,1009.36,0.27,137.64,1147,13.63636364,West,Vellore
OD275,Krithika,16-09-2018,2018,September,9,16,Fruits & Veggies,Organic Vegetables,1405.26,0.21,493.74,1899,35.13513514,West,Coimbatore
OD276,Amrish,16-09-2018,2018,September,9,16,Bakery,Cakes,677.04,0.11,66.96,744,9.89010989,West,Pudukottai
OD277,Shah,13-10-2018,2018,October,10,13,"Eggs, Meat & Fish",Fish,527.8,0.17,284.2,812,53.84615385,East,Ramanadhapuram
OD278,Ram,13-10-2018,2018,October,10,13,Oil & Masala,Masalas,724.08,0.2,137.92,862,19.04761905,East,Virudhunagar
OD279,Arutra,13-10-2018,2018,October,10,13,Snacks,Chocolates,774.53,0.13,286.47,1061,36.98630137,East,Virudhunagar
OD280,Sabeela,13-10-2018,2018,October,10,13,Fruits & Veggies,Fresh Vegetables,1844.7,0.31,520.3,2365,28.20512821,East,Pudukottai
OD281,Vidya,26-09-2016,2016,September,9,26,Snacks,Chocolates,966.28,0.14,454.72,1421,47.05882353,Central,Karur
OD282,Roshan,26-09-2016,2016,September,9,26,Fruits & Veggies,Organic Vegetables,1153.45,0.24,203.55,1357,17.64705882,Central,Perambalur
OD283,Sheeba,02-11-2016,2016,November,11,2,Beverages,Soft Drinks,573.99,0.24,433.01,1007,75.43859649,West,Chennai
OD284,Amrish,26-09-2016,2016,September,9,26,Bakery,Biscuits,1405.04,0.26,138.96,1544,9.89010989,West,Kanyakumari
OD285,Kumar,26-09-2016,2016,September,9,26,Fruits & Veggies,Organic Vegetables,937.57,0.18,599.43,1537,63.93442623,West,Salem
OD286,Ridhesh,26-09-2016,2016,September,9,26,Bakery,Breads & Buns,1361.7,0.18,168.3,1530,12.35955056,West,Ooty
OD287,Hafiz,18-12-2017,2017,December,12,18,Oil & Masala,Spices,1722,0.15,738,2460,42.85714286,South,Tirunelveli
OD288,Sudha,18-12-2017,2017,December,12,18,Snacks,Noodles,546.56,0.35,429.44,976,78.57142857,South,Cumbum
OD289,Suresh,18-12-2017,2017,December,12,18,Fruits & Veggies,Organic Fruits,807.38,0.19,298.62,1106,36.98630137,South,Coimbatore
OD290,Jonas,20-11-2017,2017,November,11,20,Bakery,Biscuits,920.35,0.17,244.65,1165,26.58227848,East,Tirunelveli
OD291,Jonas,20-11-2017,2017,November,11,20,Food Grains,Rice,746.4,0.14,497.6,1244,66.66666667,East,Chennai
OD292,Amrish,20-11-2017,2017,November,11,20,Fruits & Veggies,Organic Fruits,1573.68,0.34,418.32,1992,26.58227848,East,Madurai
OD293,Sheeba,20-11-2017,2017,November,11,20,"Eggs, Meat & Fish",Eggs,1158.68,0.16,237.32,1396,20.48192771,East,Ooty
OD294,Ram,26-12-2015,2015,December,12,26,Snacks,Chocolates,585.81,0.19,263.19,849,44.92753623,West,Ramanadhapuram
OD295,Sheeba,26-12-2015,2015,December,12,26,Oil & Masala,Masalas,1940.64,0.14,547.36,2488,28.20512821,West,Dharmapuri
OD296,Muneer,26-12-2015,2015,December,12,26,Food Grains,Rice,655.2,0.25,184.8,840,28.20512821,West,Dharmapuri
OD297,Aditi,26-12-2015,2015,December,12,26,Oil & Masala,Edible Oil & Ghee,1292.2,0.21,527.8,1820,40.84507042,West,Krishnagiri
OD298,Roshan,26-12-2015,2015,December,12,26,Oil & Masala,Masalas,1338.92,0.15,630.08,1969,47.05882353,West,Bodi
OD299,Sundar,28-10-2017,2017,October,10,28,Food Grains,Organic Staples,1266.16,0.23,994.84,2261,78.57142857,East,Virudhunagar
OD300,Sudha,28-10-2017,2017,October,10,28,"Eggs, Meat & Fish",Mutton,1488.19,0.21,304.81,1793,20.48192771,East,Namakkal
OD301,Haseena,28-10-2017,2017,October,10,28,Bakery,Breads & Buns,547.4,0.33,96.6,644,17.64705882,East,Ooty
OD302,Willams,28-10-2017,2017,October,10,28,Oil & Masala,Edible Oil & Ghee,937.71,0.17,421.29,1359,44.92753623,East,Viluppuram
OD303,Veronica,28-10-2017,2017,October,10,28,Bakery,Breads & Buns,870.24,0.23,683.76,1554,78.57142857,East,Dharmapuri
OD304,Muneer,19-11-2018,2018,November,11,19,Snacks,Cookies,1797.4,0.25,292.6,2090,16.27906977,Central,Tenkasi
OD305,Anu,04-05-2016,2016,May,5,4,Oil & Masala,Edible Oil & Ghee,633.08,0.14,297.92,931,47.05882353,East,Kanyakumari
OD306,Veronica,30-12-2015,2015,December,12,30,Bakery,Breads & Buns,752.05,0.2,404.95,1157,53.84615385,Central,Salem
OD307,Verma,01-06-2015,2015,June,6,1,Fruits & Veggies,Fresh Fruits,2012.64,0.35,383.36,2396,19.04761905,East,Ooty
OD308,Sundar,01-06-2015,2015,June,6,1,Oil & Masala,Spices,1090.05,0.18,586.95,1677,53.84615385,East,Pudukottai
OD309,Esther,15-04-2018,2018,April,4,15,Snacks,Cookies,389.4,0.27,200.6,590,51.51515152,South,Tenkasi
OD310,Vinne,12-09-2017,2017,September,9,12,Snacks,Noodles,1204.86,0.26,196.14,1401,16.27906977,West,Namakkal
OD311,Peer,12-09-2017,2017,September,9,12,Oil & Masala,Edible Oil & Ghee,488.16,0.29,189.84,678,38.88888889,West,Viluppuram
OD312,Harish,12-09-2017,2017,September,9,12,Snacks,Chocolates,1619.39,0.28,797.61,2417,49.25373134,West,Vellore
OD313,Willams,12-09-2017,2017,September,9,12,Beverages,Soft Drinks,1569.81,0.18,641.19,2211,40.84507042,West,Theni
OD314,Vidya,27-09-2015,2015,September,9,27,Fruits & Veggies,Fresh Fruits,1985.36,0.15,406.64,2392,20.48192771,East,Perambalur
OD315,Arutra,09-08-2015,2015,August,8,9,"Eggs, Meat & Fish",Mutton,1174.4,0.29,660.6,1835,56.25,South,Krishnagiri
OD316,Malik,09-08-2015,2015,August,8,9,Snacks,Noodles,1505.46,0.22,775.54,2281,51.51515152,South,Chennai
OD317,Peer,28-12-2015,2015,December,12,28,Fruits & Veggies,Fresh Vegetables,1408.87,0.21,174.13,1583,12.35955056,East,Cumbum
OD318,Arvind,04-11-2015,2015,November,11,4,Bakery,Cakes,1033.16,0.23,89.84,1123,8.695652174,East,Vellore
OD319,Sudeep,04-11-2015,2015,November,11,4,Snacks,Cookies,668.98,0.24,410.02,1079,61.29032258,East,Viluppuram
OD320,Arvind,04-11-2015,2015,November,11,4,Food Grains,Organic Staples,698.36,0.16,328.64,1027,47.05882353,East,Krishnagiri
OD321,Alan,04-11-2015,2015,November,11,4,Fruits & Veggies,Fresh Vegetables,1168.86,0.28,602.14,1771,51.51515152,East,Dharmapuri
OD322,Sheeba,04-11-2015,2015,November,11,4,Oil & Masala,Spices,807.99,0.16,363.01,1171,44.92753623,East,Karur
OD323,Arvind,19-09-2015,2015,September,9,19,Bakery,Cakes,530.88,0.16,141.12,672,26.58227848,West,Pudukottai
OD324,Anu,23-04-2017,2017,April,4,23,Beverages,Health Drinks,619.04,0.21,228.96,848,36.98630137,West,Dindigul
OD325,Amrish,23-04-2017,2017,April,4,23,Fruits & Veggies,Fresh Vegetables,1163.68,0.21,914.32,2078,78.57142857,West,Pudukottai
OD326,Ravi,03-11-2018,2018,November,11,3,Food Grains,Rice,994,0.17,406,1400,40.84507042,South,Krishnagiri
OD327,Verma,30-08-2017,2017,August,8,30,Fruits & Veggies,Fresh Vegetables,718.2,0.22,226.8,945,31.57894737,East,Cumbum
OD328,Arutra,30-08-2017,2017,August,8,30,Beverages,Health Drinks,507.4,0.22,82.6,590,16.27906977,East,Vellore
OD329,Malik,30-08-2017,2017,August,8,30,Beverages,Health Drinks,1266.4,0.3,316.6,1583,25,East,Dharmapuri
OD330,Vidya,30-08-2017,2017,August,8,30,Beverages,Health Drinks,1288.56,0.15,245.44,1534,19.04761905,East,Pudukottai
OD331,Krithika,30-08-2017,2017,August,8,30,Snacks,Noodles,1642.41,0.12,490.59,2133,29.87012987,East,Karur
OD332,Shree,25-04-2017,2017,April,4,25,Fruits & Veggies,Organic Fruits,1273.23,0.19,747.77,2021,58.73015873,East,Trichy
OD333,Shree,25-04-2017,2017,April,4,25,Beverages,Health Drinks,1660.75,0.17,164.25,1825,9.89010989,East,Salem
OD334,Akash,25-04-2017,2017,April,4,25,Bakery,Breads & Buns,1420.3,0.35,608.7,2029,42.85714286,East,Nagercoil
OD335,Verma,01-09-2016,2016,September,9,1,Oil & Masala,Spices,785.92,0.25,442.08,1228,56.25,West,Perambalur
OD336,Yadav,01-09-2016,2016,September,9,1,Food Grains,Rice,1290.86,0.24,210.14,1501,16.27906977,West,Perambalur
OD337,Alan,01-09-2016,2016,September,9,1,Fruits & Veggies,Organic Vegetables,678.28,0.26,415.72,1094,61.29032258,West,Nagercoil
OD338,Hussain,12-07-2015,2015,July,7,12,Bakery,Cakes,1072.89,0.2,106.11,1179,9.89010989,West,Dharmapuri
OD339,Suresh,12-07-2015,2015,July,7,12,Food Grains,Atta & Flour,710.01,0.29,416.99,1127,58.73015873,West,Viluppuram
OD340,Willams,22-06-2016,2016,June,6,22,Bakery,Biscuits,366.61,0.26,234.39,601,63.93442623,West,Namakkal
OD341,Hussain,13-04-2015,2015,April,4,13,Oil & Masala,Edible Oil & Ghee,1136.99,0.21,560.01,1697,49.25373134,East,Chennai
OD342,Sundar,13-04-2015,2015,April,4,13,Beverages,Soft Drinks,1592.2,0.35,502.8,2095,31.57894737,East,Ooty
OD343,Harish,13-04-2015,2015,April,4,13,"Eggs, Meat & Fish",Chicken,916.92,0.24,215.08,1132,23.45679012,East,Salem
OD344,Suresh,13-04-2015,2015,April,4,13,Fruits & Veggies,Organic Vegetables,920.99,0.35,640.01,1561,69.49152542,East,Nagercoil
OD345,Vinne,20-12-2016,2016,December,12,20,"Eggs, Meat & Fish",Chicken,940.88,0.1,297.12,1238,31.57894737,Central,Coimbatore
OD346,Willams,15-06-2018,2018,June,6,15,Bakery,Breads & Buns,1902.56,0.32,165.44,2068,8.695652174,West,Tenkasi
OD347,Suresh,08-07-2018,2018,July,7,8,Fruits & Veggies,Organic Vegetables,756.84,0.21,356.16,1113,47.05882353,East,Pudukottai
OD348,Roshan,08-07-2018,2018,July,7,8,Food Grains,Rice,1336.88,0.1,629.12,1966,47.05882353,East,Theni
OD349,Haseena,08-07-2018,2018,July,7,8,"Eggs, Meat & Fish",Chicken,1453.84,0.13,684.16,2138,47.05882353,East,Madurai
OD350,Sabeela,01-09-2017,2017,September,9,1,Food Grains,Atta & Flour,909.54,0.17,68.46,978,7.52688172,East,Bodi
OD351,Willams,01-09-2017,2017,September,9,1,Fruits & Veggies,Fresh Vegetables,1329.24,0.26,684.76,2014,51.51515152,East,Karur
OD352,Shah,01-09-2017,2017,September,9,1,Bakery,Breads & Buns,457.95,0.21,187.05,645,40.84507042,East,Viluppuram
OD353,Krithika,01-09-2017,2017,September,9,1,Food Grains,Rice,1513.86,0.12,680.14,2194,44.92753623,East,Karur
OD354,Vidya,01-09-2017,2017,September,9,1,Beverages,Health Drinks,1181.8,0.17,62.2,1244,5.263157895,East,Ooty
OD355,Surya,08-04-2017,2017,April,4,8,Bakery,Biscuits,453.23,0.35,289.77,743,63.93442623,East,Kanyakumari
OD356,Yadav,08-04-2017,2017,April,4,8,Fruits & Veggies,Fresh Vegetables,1880.24,0.21,593.76,2474,31.57894737,East,Ramanadhapuram
OD357,Malik,08-04-2017,2017,April,4,8,Snacks,Cookies,1419.3,0.2,74.7,1494,5.263157895,East,Trichy
OD358,Vidya,08-04-2017,2017,April,4,8,Oil & Masala,Spices,845.28,0.19,328.72,1174,38.88888889,East,Coimbatore
OD359,Sabeela,23-04-2017,2017,April,4,23,Fruits & Veggies,Organic Vegetables,626.58,0.35,435.42,1062,69.49152542,South,Virudhunagar
OD360,Ridhesh,08-03-2018,2018,March,3,8,Fruits & Veggies,Organic Vegetables,1768.69,0.13,528.31,2297,29.87012987,South,Pudukottai
OD361,Amrish,08-03-2018,2018,March,3,8,Snacks,Noodles,505.8,0.13,56.2,562,11.11111111,South,Namakkal
OD362,Veena,25-09-2018,2018,September,9,25,"Eggs, Meat & Fish",Eggs,1393.32,0.13,655.68,2049,47.05882353,East,Perambalur
OD363,Veronica,25-09-2018,2018,September,9,25,"Eggs, Meat & Fish",Eggs,444.6,0.22,125.4,570,28.20512821,East,Kanyakumari
OD364,Krithika,25-09-2018,2018,September,9,25,"Eggs, Meat & Fish",Mutton,902.28,0.35,333.72,1236,36.98630137,East,Karur
OD365,Haseena,25-09-2018,2018,September,9,25,Beverages,Health Drinks,609.33,0.32,459.67,1069,75.43859649,East,Bodi
OD366,Roshan,24-09-2015,2015,September,9,24,Bakery,Cakes,1323.28,0.27,622.72,1946,47.05882353,West,Namakkal
OD367,Yusuf,21-10-2017,2017,October,10,21,Snacks,Noodles,398.65,0.11,196.35,595,49.25373134,East,Dindigul
OD368,Amrish,21-10-2017,2017,October,10,21,"Eggs, Meat & Fish",Mutton,1780.47,0.21,658.53,2439,36.98630137,East,Ramanadhapuram
OD369,Vince,21-10-2017,2017,October,10,21,Bakery,Biscuits,1859.55,0.24,555.45,2415,29.87012987,East,Karur
OD370,Mathew,21-10-2017,2017,October,10,21,Oil & Masala,Spices,1362.75,0.27,362.25,1725,26.58227848,East,Tirunelveli
OD371,Malik,29-05-2018,2018,May,5,29,Fruits & Veggies,Fresh Vegetables,571.04,0.21,116.96,688,20.48192771,Central,Tenkasi
OD372,Sudeep,29-05-2018,2018,May,5,29,Food Grains,Rice,1358.4,0.16,339.6,1698,25,Central,Karur
OD373,Arvind,23-07-2015,2015,July,7,23,Bakery,Breads & Buns,1448.55,0.33,216.45,1665,14.94252874,West,Pudukottai
OD374,Shah,23-07-2015,2015,July,7,23,Beverages,Health Drinks,1230.46,0.13,78.54,1309,6.382978723,West,Ooty
OD375,Sharon,23-07-2015,2015,July,7,23,Oil & Masala,Spices,832.6,0.32,72.4,905,8.695652174,West,Vellore
OD376,Hussain,23-07-2015,2015,July,7,23,"Eggs, Meat & Fish",Mutton,1975.77,0.35,295.23,2271,14.94252874,West,Theni
OD377,Ganesh,28-09-2017,2017,September,9,28,Snacks,Chocolates,1568.25,0.27,522.75,2091,33.33333333,Central,Pudukottai
OD378,Ganesh,27-08-2018,2018,August,8,27,Food Grains,Atta & Flour,1744.47,0.28,172.53,1917,9.89010989,East,Salem
OD379,Sudeep,28-04-2016,2016,April,4,28,Food Grains,Rice,461.52,0.17,179.48,641,38.88888889,Central,Cumbum
OD380,Hussain,28-04-2016,2016,April,4,28,Oil & Masala,Spices,774.8,0.26,417.2,1192,53.84615385,Central,Salem
OD381,Krithika,28-04-2016,2016,April,4,28,Food Grains,Rice,667.88,0.21,464.12,1132,69.49152542,Central,Ooty
OD382,Ram,28-10-2017,2017,October,10,28,Oil & Masala,Masalas,1502.49,0.27,224.51,1727,14.94252874,West,Namakkal
OD383,Mathew,28-10-2017,2017,October,10,28,"Eggs, Meat & Fish",Mutton,672.64,0.34,378.36,1051,56.25,West,Pudukottai
OD384,Jackson,26-06-2016,2016,June,6,26,Beverages,Health Drinks,1771.56,0.19,337.44,2109,19.04761905,Central,Trichy
OD385,Surya,27-11-2016,2016,November,11,27,"Eggs, Meat & Fish",Mutton,996.36,0.14,314.64,1311,31.57894737,South,Virudhunagar
OD386,Sabeela,27-11-2016,2016,November,11,27,Fruits & Veggies,Organic Fruits,493.35,0.1,265.65,759,53.84615385,South,Ooty
OD387,Esther,03-12-2016,2016,December,12,3,Bakery,Biscuits,1738.79,0.21,462.21,2201,26.58227848,East,Virudhunagar
